step,timestamp,bacterium_id,x,y,z,energy_level,fitness,age,generation,neighbors_count,atp_level,size,mass,md_interactions,genetic_operations,ai_decisions
1379,1749061416.3904653,19,342.15775719881515,400.02771302774437,30.040036238953082,12.058366413696573,0.47282536919171275,137.89999999999645,0,2,54.16375109602356,0.3153620228644002,1e-15,0,0,0
1379,1749061416.3904653,20,292.21770781330395,404.80161975657086,48.745080689053665,7.188174701257486,0.4217236057080326,137.89999999999645,0,2,56.48395987816784,0.7490004666211769,1e-15,0,0,0
1379,1749061416.3904653,21,238.91944569874556,258.9404466963311,33.020412456242155,83.91468317667983,0.7105849945929636,137.89999999999645,0,3,31.655238914665542,0.762676335568766,1e-15,0,0,0
1379,1749061416.3904653,22,397.4763365237259,468.7998694504997,25.97324642155188,85.40264119335542,0.9248927666115674,137.89999999999645,0,0,55.63567660379902,0.3666743612526882,1e-15,0,0,0
1379,1749061416.3904653,23,755.0273049414873,508.28719233692624,28.717633080964028,64.82412022295904,0.5916703489956003,137.89999999999645,0,0,54.322014935587,0.32155208687663134,1e-15,0,0,0
1379,1749061416.3904653,24,10.73792821816227,441.6738200384871,19.768312855896433,38.114959580519276,0.6591569938550765,137.89999999999645,0,0,42.653699326750555,0.45198709599495906,1e-15,0,0,0
1379,1749061416.3904653,25,218.1797279287914,60.70867629343564,40.89352342814313,58.44716822536459,0.5862249302992368,137.89999999999645,0,2,66.57097030435747,0.5034703482689673,1e-15,0,0,0
1379,1749061416.3904653,26,530.4616640500151,298.3988887755881,10.5614552095608,43.07815418613975,0.5931176004325588,137.89999999999645,0,3,60.842848581677835,0.3476177163666123,1e-15,0,0,0
1379,1749061416.3904653,27,540.6352792671895,204.56522859575688,27.31800663980959,53.53580931348112,0.6164786625257002,137.89999999999645,0,1,31.772710980666826,0.6995636692724085,1e-15,0,0,0
1379,1749061416.3904653,28,555.083497480264,347.20028769680204,48.58736309369659,50.64751941230061,0.7382260022861928,137.89999999999645,0,3,42.32274275361203,0.7314769146726112,1e-15,0,0,0
1379,1749061416.3904653,29,32.941708503434725,348.77533981670086,28.13293814747194,47.35776216929537,0.5795023645075371,137.89999999999645,0,0,57.135446173125295,0.7058586612972655,1e-15,0,0,0
1379,1749061416.3904653,30,487.2215457145209,107.39414297435715,12.41105841872647,88.04676995760268,0.8987668418367313,126.49999999999709,0,3,40.8589036306208,0.5037096002205879,1e-15,0,0,0
1379,1749061416.3904653,31,72.90609012259087,561.5649848295233,20.859914260473886,67.15195575822823,0.22369653444346135,126.49999999999709,0,1,35.816299446312556,0.4337541055570236,1e-15,0,0,0
1379,1749061416.3904653,32,574.839470516429,427.8189023985918,45.08958593362006,79.32069974818447,0.19251526660225288,126.49999999999709,0,5,53.5246722036215,0.7287375716612394,1e-15,0,0,0
1379,1749061416.3904653,33,313.06783271291835,581.9550975509878,29.55854323899302,93.76001974396908,0.6027947822138351,126.49999999999709,0,1,69.42379610438965,0.6964159019474765,1e-15,0,0,0
1379,1749061416.3904653,34,363.08507605790214,116.31253677753247,10.189307020655253,44.324639613607495,0.7757396373174011,126.49999999999709,0,1,68.78964589807714,0.7323061395425962,1e-15,0,0,0
1379,1749061416.3904653,35,186.7822327253084,540.887812818826,13.143189011550177,57.17248900005516,0.7940190917983003,126.49999999999709,0,1,57.74918642528488,0.3216595307267015,1e-15,0,0,0
1379,1749061416.3904653,36,533.3897449053046,317.3409686471761,29.426470707563684,81.66331211251004,0.687175267364391,126.49999999999709,0,4,61.64838273717123,0.6344940865165657,1e-15,0,0,0
1379,1749061416.3904653,37,91.44615765387276,516.8606548787645,39.11044385916421,37.45020830804364,0.8370133403416036,126.49999999999709,0,1,39.41353626059894,0.6816279262368381,1e-15,0,0,0
1379,1749061416.3904653,38,737.9534192292646,286.6095465521057,18.143793452373988,70.50058821533734,0.8112798107149491,126.49999999999709,0,0,39.29798620183547,0.3743971865499615,1e-15,0,0,0
1379,1749061416.3904653,39,426.519881019818,589.1398698681007,46.741829945854576,99.4843358514579,0.35867395477186237,126.49999999999709,0,1,34.092382776232746,0.7370045367502863,1e-15,0,0,0
1379,1749061416.3904653,40,524.3534666348053,419.2090792742103,37.97652566392154,25.12560814873218,0.8282216191104562,126.49999999999709,0,4,53.672471057552144,0.31285230331397595,1e-15,0,0,0
1379,1749061416.3904653,41,266.1836563816886,347.9050948022058,48.35454749162882,39.36013803091139,0.3972597462196759,126.49999999999709,0,2,44.6266002048271,0.7118834372967384,1e-15,0,0,0
1379,1749061416.3904653,42,103.45375970518779,277.5729552180574,49.612992190435826,78.84733642006546,0.3973180195448447,126.49999999999709,0,1,43.82250133367644,0.7387473967399762,1e-15,0,0,0
1379,1749061416.3904653,43,281.33641030391885,549.1169401492724,30.995722519803092,65.07789476777432,0.19675681362406583,126.49999999999709,0,2,48.49782032299659,0.7537223149284598,1e-15,0,0,0
1379,1749061416.3904653,44,340.34143024627895,24.005572529587727,13.733302367656108,37.59959882213163,0.864766218030063,126.49999999999709,0,1,32.93840744251852,0.7654722132818814,1e-15,0,0,0
1379,1749061416.3904653,45,57.72474149592902,473.52540591259987,40.24240341376155,84.58240654091952,0.794564608709528,126.49999999999709,0,3,40.607357725275506,0.5849585894772816,1e-15,0,0,0
1379,1749061416.3904653,46,289.05285431966496,187.97723271429396,40.98739980499192,52.22307296723288,0.5708131636002318,126.49999999999709,0,2,36.03363945387177,0.7948498190417683,1e-15,0,0,0
1379,1749061416.3904653,47,117.69319809794933,232.71551012387766,28.20051224241317,40.445079023185286,0.343134702197115,126.49999999999709,0,1,49.88164637976611,0.4160801512611864,1e-15,0,0,0
1379,1749061416.3904653,48,448.604928580048,134.07843381012077,19.881334179627235,66.01849337303213,0.1,126.49999999999709,0,3,68.35062914690738,0.7100319170763255,1e-15,0,0,0
1379,1749061416.3904653,49,672.0885439641571,291.67501046496375,20.331265543053533,45.991857622526744,0.33433648839377966,126.49999999999709,0,0,64.0886105147656,0.30624774603966914,1e-15,0,0,0
1379,1749061416.3904653,50,193.420241411761,346.9325337248532,28.169513943604873,10.374209651818797,0.20076177176416324,126.49999999999709,0,1,52.78412073122603,0.6157408495709291,1e-15,0,0,0
1379,1749061416.3904653,51,287.6478618786559,268.11014985339364,30.294172977418093,70.97920160205325,0.9715973762474419,126.49999999999709,0,2,36.61794467247413,0.7650349096612823,1e-15,0,0,0
1379,1749061416.3904653,52,539.9547353366478,452.15378917219067,29.921706463726238,59.63757286833161,0.35421835454184714,126.49999999999709,0,4,46.45629046739897,0.4303402371923818,1e-15,0,0,0
1379,1749061416.3904653,53,399.47506804301486,252.256136538059,18.492695634894677,23.496079989542242,0.9605508425083444,126.49999999999709,0,0,49.8557562360485,0.7740564135399945,1e-15,0,0,0
1379,1749061416.3904653,54,468.8068932394195,517.7701763088988,46.13983541459728,69.46283983151116,0.2692726552546415,126.49999999999709,0,2,61.28733234307835,0.7021839813574127,1e-15,0,0,0
1379,1749061416.3904653,55,341.46615509981393,438.630175885148,20.15025510647664,77.17463254006465,0.32217784740618904,30.600000000000165,0,2,45.419974601400135,0.5372013525034001,1e-15,0,0,0
1379,1749061416.3904653,56,716.8232027670306,126.96984413239089,22.40424924846364,76.6950273546484,0.7941517877809672,30.600000000000165,0,4,66.79922632219622,0.4986712193293264,1e-15,0,0,0
1379,1749061416.3904653,57,313.531123541179,369.31703896630455,39.32719085976087,91.92449646132724,0.796330155582823,30.600000000000165,0,4,56.06761403693816,0.40363018776734094,1e-15,0,0,0
1379,1749061416.3904653,58,451.7647285216315,545.8580470786898,10.315950607351203,48.75064337674258,0.9855665962451423,30.600000000000165,0,2,30.472644343279022,0.5294476006497266,1e-15,0,0,0
1379,1749061416.3904653,59,158.88115181134702,191.03341459527752,34.29865461578103,88.07426518994608,0.7418658581037575,30.600000000000165,0,1,40.6293033581029,0.762339738219385,1e-15,0,0,0
1379,1749061416.3904653,60,392.53225792373365,579.6691043906421,12.297921996828642,66.22206879212104,0.1880391309027555,30.600000000000165,0,1,47.842905537551786,0.5635251784623208,1e-15,0,0,0
1379,1749061416.3904653,61,582.5206778093775,379.63426822121426,17.714972837715372,85.91254037318852,0.5999308442868879,30.600000000000165,0,5,57.443868911687375,0.7873743374357457,1e-15,0,0,0
1379,1749061416.3904653,62,103.10793307291483,440.31322674101216,41.381844940243,77.80800444040662,0.46622570033494526,30.600000000000165,0,4,41.75919147364803,0.459494519515899,1e-15,0,0,0
1379,1749061416.3904653,63,64.87259021402417,449.68852148863124,21.554248680842,75.93280376332562,0.3732167518162729,30.600000000000165,0,4,54.86486150882186,0.7692798356898518,1e-15,0,0,0
1379,1749061416.3904653,64,358.26525556587944,334.1542330180593,12.644112205047374,54.89240045821022,0.5564396723762952,30.600000000000165,0,1,55.37221879756703,0.6026368735928256,1e-15,0,0,0
1379,1749061416.3904653,65,610.8876413434184,201.59634810944846,30.880334185812536,55.65583486818719,0.9978606294221474,30.600000000000165,0,4,36.92425739461999,0.41351999242165755,1e-15,0,0,0
1379,1749061416.3904653,66,356.80047213017673,339.34649020780563,27.775133620448685,64.17410244087101,0.8713953776739414,30.600000000000165,0,1,59.28785430489984,0.377000991447134,1e-15,0,0,0
1379,1749061416.3904653,67,198.7808044680378,200.98646653839944,28.756413373397088,61.220202791417464,0.22692479215711756,30.600000000000165,0,1,47.19451141356117,0.6242289491473165,1e-15,0,0,0
1379,1749061416.3904653,68,682.197973913452,498.8530431020341,31.390932719781137,70.14585299619505,0.9613576632580649,30.600000000000165,0,0,52.116935990584764,0.4480784673455297,1e-15,0,0,0
1379,1749061416.3904653,69,698.3344982680045,151.69577741076992,26.027504263033343,86.08721322527775,0.8684184833639623,30.600000000000165,0,5,65.86455419473441,0.453839475641092,1e-15,0,0,0
1379,1749061416.3904653,70,237.10268822753392,145.14928262656997,11.706883127644655,48.76785197014477,0.45091622423496813,30.600000000000165,0,0,58.814941511712206,0.5503235947876319,1e-15,0,0,0
1379,1749061416.3904653,71,510.45804182497216,450.02697927279064,40.45090097028783,46.533228618715704,0.8125698584409492,30.600000000000165,0,3,54.94055350914111,0.47951112369282617,1e-15,0,0,0
1379,1749061416.3904653,72,301.79229634097186,138.9720438981784,11.943652817171046,53.16096309752913,0.1778790950402702,30.600000000000165,0,1,54.52305876516904,0.6187055561387751,1e-15,0,0,0
1379,1749061416.3904653,73,669.5230263755561,427.2892427791874,10.70529954272021,61.05258077950627,0.43730486256780776,30.600000000000165,0,0,45.46042824724947,0.31596400981000644,1e-15,0,0,0
1379,1749061416.3904653,74,639.4992508906249,93.64721883682707,29.058325511837744,66.6349938802866,0.17705259343222482,30.600000000000165,0,0,50.25295698941923,0.7673048884149285,1e-15,0,0,0
1379,1749061416.3904653,75,618.4621567691711,165.0562537581553,19.16929678151343,63.67434013385738,0.7141942913933054,30.600000000000165,0,2,63.54281789383056,0.704205466844965,1e-15,0,0,0
1379,1749061416.3904653,76,634.6399294605868,233.69128939993496,26.990754800960204,89.14608212539642,0.5498593911507643,30.600000000000165,0,3,34.91513192867359,0.7770240816924769,1e-15,0,0,0
1379,1749061416.3904653,77,383.04942448238535,122.4179245794912,28.55281808505811,76.52970774680871,0.8009928921572583,30.600000000000165,0,1,69.65007774881491,0.35374107400252935,1e-15,0,0,0
1379,1749061416.3904653,78,266.512325272028,263.98276999593526,14.152656924000976,28.833782083939028,0.8409207345139134,30.600000000000165,0,2,54.977151307367606,0.7380145586379354,1e-15,0,0,0
1379,1749061416.3904653,79,273.0894476559395,100.45902825016903,39.13064190828001,41.17213676306069,0.22736852026313498,30.600000000000165,0,2,64.10749860376615,0.6560923864341062,1e-15,0,0,0
1379,1749061416.3904653,80,476.282009678494,215.96348099900345,37.08970324176721,72.60963949042655,0.7865859628329636,27.40000000000012,0,1,39.39340403897285,0.7644164875856265,1e-15,0,0,0
1379,1749061416.3904653,81,539.7100866529438,371.2488982173107,43.939819657613064,77.06989103218113,0.44775238594578076,27.40000000000012,0,2,59.70688618697679,0.302827276762927,1e-15,0,0,0
1379,1749061416.3904653,82,199.902016106856,282.2194696122738,37.829487749205384,50.63583014118572,0.5706571208635421,27.40000000000012,0,1,35.51222421375169,0.5288737782053569,1e-15,0,0,0
1379,1749061416.3904653,83,491.58612617566064,298.95272621186245,38.49303629343609,56.38733301728546,0.6735717752281716,27.40000000000012,0,3,34.47996076096888,0.45401024646854093,1e-15,0,0,0
1379,1749061416.3904653,84,538.3672599663353,153.87548162028946,35.188303193626595,80.11438051203255,0.4249879758156512,27.40000000000012,0,0,42.995672135044956,0.6256685140813945,1e-15,0,0,0
1380,1749061416.3904653,85,452.45358617494355,532.7090364276569,40.21714709758535,59.37123404223428,0.37553095283298743,27.50000000000012,0,2,68.54538120710703,0.7623455208912091,1e-15,0,0,0
1380,1749061416.3904653,86,360.7430358829067,50.10989835110738,27.475766406666686,61.65191696484331,0.9433139890601965,27.50000000000012,0,1,66.1869828257096,0.48049732031429315,1e-15,0,0,0
1380,1749061416.3904653,87,624.9189643913455,345.0836066970212,28.609902938317475,60.710458113486496,0.49080552150612977,27.50000000000012,0,0,44.493971402016484,0.7571494406634641,1e-15,0,0,0
1380,1749061416.3904653,88,49.43801412709581,87.11767069420128,25.361556897889216,46.56480295580167,0.7151107943375087,27.50000000000012,0,1,56.83429348828412,0.33428575624218854,1e-15,0,0,0
1380,1749061416.3904653,89,273.60936875067614,520.7417464805967,17.742070831199193,65.93626950832689,0.7020351868847289,27.50000000000012,0,1,48.33129709838132,0.7767768567474418,1e-15,0,0,0
1380,1749061416.3904653,90,529.0540917449224,229.2795674138994,25.973953181739738,59.09125682169632,0.9844193156134745,27.50000000000012,0,1,41.34961786386903,0.4293936951427627,1e-15,0,0,0
1380,1749061416.3904653,91,679.2106687101214,139.0194857214593,14.199271459437274,39.87632949027521,0.37946330054410266,27.50000000000012,0,2,30.877550717141673,0.6899562425634349,1e-15,0,0,0
