step,timestamp,bacterium_id,x,y,z,energy_level,fitness,age,generation,neighbors_count,atp_level,size,mass,md_interactions,genetic_operations,ai_decisions
235,1749059614.527301,0,278.7385387391609,147.96281832798908,10.444199061428904,84.28931161176918,0.5537185027022087,23.500000000000064,0,2,69.56619186210368,0.4704443503396475,1e-15,0,0,0
235,1749059614.527301,1,152.06612932943213,237.839263491068,23.275139097567298,42.359362974171084,0.8965726203680165,23.500000000000064,0,0,63.90195161348704,0.4788949431571529,1e-15,0,0,0
235,1749059614.527301,2,301.957278251591,437.800029155531,37.27677694605778,45.90350159127503,0.8405521594453391,23.500000000000064,0,0,60.86096404835495,0.5489356164997711,1e-15,0,0,0
235,1749059614.527301,3,693.3296153810181,479.6951655655039,21.185576724366886,49.475573803447794,0.847411888119609,23.500000000000064,0,0,32.267622823434074,0.6072703075699271,1e-15,0,0,0
235,1749059614.527301,4,160.64045138645417,439.72488945145057,45.53250809307778,73.99495672267874,0.2947092102790658,23.500000000000064,0,1,65.110773148472,0.6515199600519243,1e-15,0,0,0
235,1749059614.527301,5,400.21487035301055,66.27079998025332,37.69446992255084,60.31201240403045,0.7667612450237288,23.500000000000064,0,1,41.29883500833313,0.6355566441604001,1e-15,0,0,0
235,1749059614.527301,6,412.8178701776029,264.5692797921745,47.392650577127206,55.88223831636396,0.5567813268779349,23.500000000000064,0,0,46.19510024777017,0.4916895328246865,1e-15,0,0,0
235,1749059614.527301,7,670.1040433370005,88.48384465228085,12.327865179793921,46.150214305843164,0.8415471943875297,23.500000000000064,0,1,58.66195341782686,0.7212523696826328,1e-15,0,0,0
235,1749059614.527301,8,688.8508579808014,278.4919602555156,26.145069613672156,78.6680151982543,0.8581638683434382,23.500000000000064,0,0,41.01231468155375,0.36593892400346245,1e-15,0,0,0
235,1749059614.527301,9,784.7036801376923,29.314336799913026,13.480324769024211,61.83796778638981,0.36274835034254727,23.500000000000064,0,0,46.35053730114655,0.6184748268498175,1e-15,0,0,0
235,1749059614.527301,10,135.47043870490126,68.7666487948331,31.162762318107298,48.927479390901894,0.7876648975023288,23.500000000000064,0,1,32.16863170321049,0.40167294405260673,1e-15,0,0,0
235,1749059614.527301,11,516.9642307859427,375.4811335549309,18.993966874573744,75.31658229972007,0.5013237502830296,23.500000000000064,0,0,55.674878861730676,0.3606630328383698,1e-15,0,0,0
235,1749059614.527301,12,159.97094091580698,421.30218225528085,14.552789318407084,54.16366230712536,0.6722636476290078,23.500000000000064,0,1,48.91096844502789,0.5081718327456146,1e-15,0,0,0
235,1749059614.527301,13,338.2663198934352,480.77960372128905,14.457389124669774,64.73540489209061,0.5553220171276996,23.500000000000064,0,1,34.897181776453046,0.5419338485009645,1e-15,0,0,0
235,1749059614.527301,14,729.02516764556,113.29103022300127,23.84010198212068,40.74980319830582,0.390687803988105,23.500000000000064,0,1,44.88137752038092,0.41279172420328225,1e-15,0,0,0
235,1749059614.527301,15,114.29676158230832,88.11325706656214,41.04109802856212,68.31147195504143,0.16737538501174518,23.500000000000064,0,1,52.10532599336562,0.4279108053086014,1e-15,0,0,0
235,1749059614.527301,16,358.04997867753985,199.93970529740673,34.05358358742666,69.80281941107071,0.64117475129856,23.500000000000064,0,0,39.553811814250636,0.6543729206623548,1e-15,0,0,0
235,1749059614.527301,17,196.91242736178134,479.69413020615355,25.22546412796401,64.55330867754742,0.774005849921254,23.500000000000064,0,0,66.36876709522738,0.4652144461580231,1e-15,0,0,0
235,1749059614.527301,18,260.1355734994464,175.77806880833919,22.351780568536398,75.67020226081834,0.3639346720413564,23.500000000000064,0,2,39.94780213535613,0.39918248697620173,1e-15,0,0,0
235,1749059614.527301,19,369.63174646173564,503.4858666413486,39.32812006299302,54.66905661594372,0.5774070073263666,23.500000000000064,0,2,66.2246931321072,0.3304071625359842,1e-15,0,0,0
235,1749059614.527301,20,339.5559875300882,303.1756786755792,19.47133785571014,72.46711671306586,0.7493629802268851,23.500000000000064,0,0,55.849188837025125,0.6137533950771031,1e-15,0,0,0
235,1749059614.527301,21,418.4333784872814,320.8590763255648,38.06812969080193,69.15960251890044,0.6711389373524201,23.500000000000064,0,1,35.83310356252795,0.5532496816804222,1e-15,0,0,0
235,1749059614.527301,22,211.90975764421032,355.5485197124697,26.32086712471244,69.345337161144,0.44644392102330727,23.500000000000064,0,0,59.06792766683825,0.7645400077765527,1e-15,0,0,0
235,1749059614.527301,23,476.22717685260335,154.8147421089962,10.48876172120293,88.97904336054431,0.5470721268943213,23.500000000000064,0,0,62.10236521174937,0.4202285444573935,1e-15,0,0,0
235,1749059614.527301,24,268.6308509853124,191.6672341705971,18.371958271355112,67.23308160840449,0.7666682186768617,23.500000000000064,0,2,60.843055724498335,0.7957368342791189,1e-15,0,0,0
235,1749059614.527301,25,404.36064850224204,79.75768949473121,40.94461239182601,79.7476749585012,0.4084690976630186,23.500000000000064,0,1,35.06950023945652,0.357248422453717,1e-15,0,0,0
235,1749059614.527301,26,683.9469430609101,111.48314068962829,16.53368189646248,45.26543939831751,0.8347472636862318,23.500000000000064,0,2,34.53966226535284,0.6866125715642476,1e-15,0,0,0
235,1749059614.527301,27,751.191447704371,389.8376144464,32.49687489952262,81.88343477163029,0.8120074397996795,23.500000000000064,0,0,51.62375281635176,0.6646240199422218,1e-15,0,0,0
235,1749059614.527301,28,399.541850851158,473.930084338511,12.62206234381237,34.5582126644278,0.15555190959297896,23.500000000000064,0,1,46.20314196146006,0.6804666831107624,1e-15,0,0,0
235,1749059614.527301,29,413.22746473943374,362.66439269999444,48.88735672774156,68.20195235062232,0.29710155692379875,23.500000000000064,0,1,60.574016642640345,0.5790287945498046,1e-15,0,0,0
504,1749059631.2439637,0,238.05171962004462,147.7798837190872,10.444199061428904,83.87680743957539,0.5710869849888147,50.400000000000446,0,0,69.56619186210368,0.4704443503396475,1e-15,0,0,0
504,1749059631.2439637,1,153.39536905502445,187.71912551579194,23.275139097567298,36.30087017132826,0.8113233847691019,50.400000000000446,0,0,63.90195161348704,0.4788949431571529,1e-15,0,0,0
504,1749059631.2439637,2,333.31230899420194,504.693791415588,37.27677694605778,54.17518798269421,0.8330655179826622,50.400000000000446,0,1,60.86096404835495,0.5489356164997711,1e-15,0,0,0
504,1749059631.2439637,3,703.8222247009539,466.63367848057993,21.185576724366886,57.56117178287511,0.9124997951525049,50.400000000000446,0,0,32.267622823434074,0.6072703075699271,1e-15,0,0,0
504,1749059631.2439637,4,170.13982258001454,445.2588863979445,45.53250809307778,73.71731689585819,0.27987767758085036,50.400000000000446,0,2,65.110773148472,0.6515199600519243,1e-15,0,0,0
504,1749059631.2439637,5,432.58047744965637,102.08437780808441,37.69446992255084,62.48628630984225,0.8112254600410933,50.400000000000446,0,0,41.29883500833313,0.6355566441604001,1e-15,0,0,0
504,1749059631.2439637,6,356.2757901177238,342.0353416523797,47.392650577127206,50.48945886013528,0.38601322699367,50.400000000000446,0,0,46.19510024777017,0.4916895328246865,1e-15,0,0,0
504,1749059631.2439637,7,675.9217830666373,77.39454887584012,12.327865179793921,31.24824257471492,0.9752525620622754,50.400000000000446,0,1,58.66195341782686,0.7212523696826328,1e-15,0,0,0
504,1749059631.2439637,8,728.901502897068,371.2520691129964,26.145069613672156,77.38771268984272,0.5705802952574514,50.400000000000446,0,0,41.01231468155375,0.36593892400346245,1e-15,0,0,0
504,1749059631.2439637,9,767.8816159571223,27.470603676769848,13.480324769024211,70.55065595040533,0.33859747039952665,50.400000000000446,0,0,46.35053730114655,0.6184748268498175,1e-15,0,0,0
504,1749059631.2439637,10,189.86785338659752,87.83084539112821,31.162762318107298,44.52728286052926,0.6283132460250676,50.400000000000446,0,0,32.16863170321049,0.40167294405260673,1e-15,0,0,0
504,1749059631.2439637,11,442.5185185860875,385.0539658756331,18.993966874573744,79.5620918041082,0.4749765758836819,50.400000000000446,0,0,55.674878861730676,0.3606630328383698,1e-15,0,0,0
504,1749059631.2439637,12,152.33812174485058,483.3139248302584,14.552789318407084,51.957672433736896,0.8277327402283347,50.400000000000446,0,2,48.91096844502789,0.5081718327456146,1e-15,0,0,0
504,1749059631.2439637,13,259.92735956763755,514.8343256940054,14.457389124669774,54.96941035465677,0.44469229626446966,50.400000000000446,0,0,34.897181776453046,0.5419338485009645,1e-15,0,0,0
504,1749059631.2439637,14,670.6244713640327,66.91017165877761,23.84010198212068,22.264369904953803,0.26547414105027406,50.400000000000446,0,1,44.88137752038092,0.41279172420328225,1e-15,0,0,0
504,1749059631.2439637,15,60.9197116006346,104.24458961588824,41.04109802856212,67.6858443638139,0.36009173216694007,50.400000000000446,0,0,52.10532599336562,0.4279108053086014,1e-15,0,0,0
504,1749059631.2439637,16,286.3917068363136,216.11036891498915,34.05358358742666,65.75968681989804,0.6363156156349898,50.400000000000446,0,1,39.553811814250636,0.6543729206623548,1e-15,0,0,0
504,1749059631.2439637,17,182.35056371780246,488.1321106647427,25.22546412796401,74.04204188297985,0.7589689341885135,50.400000000000446,0,2,66.36876709522738,0.4652144461580231,1e-15,0,0,0
504,1749059631.2439637,18,353.24587341655274,242.09851888555988,22.351780568536398,90.79161564203984,0.2046776946841197,50.400000000000446,0,0,39.94780213535613,0.39918248697620173,1e-15,0,0,0
504,1749059631.2439637,19,399.925700694325,488.30398124573424,39.32812006299302,45.35691866261201,0.6785890908941917,50.400000000000446,0,0,66.2246931321072,0.3304071625359842,1e-15,0,0,0
504,1749059631.2439637,20,277.9808203297485,290.6235529409436,19.47133785571014,79.00353422973808,0.524425819975046,50.400000000000446,0,1,55.849188837025125,0.6137533950771031,1e-15,0,0,0
504,1749059631.2439637,21,471.96231673902184,288.8531251486819,38.06812969080193,61.34210787216199,0.5431899155368868,50.400000000000446,0,0,35.83310356252795,0.5532496816804222,1e-15,0,0,0
504,1749059631.2439637,22,271.35654524878487,328.9877707780874,26.32086712471244,75.45780405969572,0.5318815233977761,50.400000000000446,0,2,59.06792766683825,0.7645400077765527,1e-15,0,0,0
504,1749059631.2439637,23,505.8667401552257,171.62407822747628,10.48876172120293,94.95681998748682,0.46323376718759135,50.400000000000446,0,0,62.10236521174937,0.4202285444573935,1e-15,0,0,0
504,1749059631.2439637,24,297.94816592616854,244.24856173629956,18.371958271355112,62.81334195930543,0.7111504696050625,50.400000000000446,0,1,60.843055724498335,0.7957368342791189,1e-15,0,0,0
504,1749059631.2439637,25,354.8408498350949,54.76692685790032,40.94461239182601,91.09897514912828,0.4884412534046699,50.400000000000446,0,0,35.06950023945652,0.357248422453717,1e-15,0,0,0
504,1749059631.2439637,26,652.0934485613012,170.4262007566609,16.53368189646248,16.089827011223967,0.5945259175478615,50.400000000000446,0,0,34.53966226535284,0.6866125715642476,1e-15,0,0,0
504,1749059631.2439637,27,773.544206184468,427.71747111752467,32.49687489952262,73.91668973493218,0.8746610588845309,50.400000000000446,0,0,51.62375281635176,0.6646240199422218,1e-15,0,0,0
504,1749059631.2439637,28,330.4142643165048,530.3183628101932,12.62206234381237,46.02714948036309,0.2678476967412299,50.400000000000446,0,1,46.20314196146006,0.6804666831107624,1e-15,0,0,0
504,1749059631.2439637,29,304.10418632133076,333.60615820167897,48.88735672774156,73.09109242757684,0.3063149427089364,50.400000000000446,0,1,60.574016642640345,0.5790287945498046,1e-15,0,0,0
1212,1749059675.238912,0,138.75609168427204,29.40317772968826,10.444199061428904,78.2425694881962,0.8944375079936661,121.19999999999739,0,1,69.56619186210368,0.4704443503396475,1e-15,0,0,0
1212,1749059675.238912,1,11.578902086319111,142.3516948617059,23.275139097567298,45.51774682850996,0.8785380862815177,121.19999999999739,0,0,63.90195161348704,0.4788949431571529,1e-15,0,0,0
1212,1749059675.238912,2,173.47454682736324,474.109291102531,37.27677694605778,53.91172231717317,0.7502861833157043,121.19999999999739,0,1,60.86096404835495,0.5489356164997711,1e-15,0,0,0
1212,1749059675.238912,3,654.7157179146984,542.7927508934715,21.185576724366886,50.091311948407714,0.9630609977007967,121.19999999999739,0,1,32.267622823434074,0.6072703075699271,1e-15,0,0,0
1212,1749059675.238912,4,131.70751027683784,391.2922565497582,45.53250809307778,49.828317559144566,0.3067756065915819,121.19999999999739,0,1,65.110773148472,0.6515199600519243,1e-15,0,0,0
1212,1749059675.238912,5,372.8550504603287,49.944349400199954,37.69446992255084,56.00211122858158,0.9457967648745197,121.19999999999739,0,2,41.29883500833313,0.6355566441604001,1e-15,0,0,0
1212,1749059675.238912,6,369.86153220088283,391.8864989286911,47.392650577127206,5,0.16742697246904742,121.19999999999739,0,3,46.19510024777017,0.4916895328246865,1e-15,0,0,0
1212,1749059675.238912,7,708.6400232081488,87.93499124406885,12.327865179793921,33.79228308479079,0.884470683742596,121.19999999999739,0,7,58.66195341782686,0.7212523696826328,1e-15,0,0,0
1212,1749059675.238912,8,731.5949816030455,427.93130770964393,26.145069613672156,85.94336483210283,0.3014988803527846,121.19999999999739,0,0,41.01231468155375,0.36593892400346245,1e-15,0,0,0
1212,1749059675.238912,9,694.4858562571668,112.09476016089863,13.480324769024211,80.37494485701866,0.20764638584844314,121.19999999999739,0,4,46.35053730114655,0.6184748268498175,1e-15,0,0,0
1212,1749059675.238912,10,180.4452824302722,143.98350836708946,31.162762318107298,62.729981360361414,0.5200978464367124,121.19999999999739,0,1,32.16863170321049,0.40167294405260673,1e-15,0,0,0
1212,1749059675.238912,11,417.27760613324614,358.38507933631297,18.993966874573744,69.05327383578046,0.667383731565263,121.19999999999739,0,2,55.674878861730676,0.3606630328383698,1e-15,0,0,0
1212,1749059675.238912,12,66.65480919035039,377.63900378427985,14.552789318407084,68.01387972570971,0.8244713904065426,121.19999999999739,0,1,48.91096844502789,0.5081718327456146,1e-15,0,0,0
1212,1749059675.238912,13,284.6080805034938,458.61150268535687,14.457389124669774,41.89918830167205,0.7395100150732644,121.19999999999739,0,0,34.897181776453046,0.5419338485009645,1e-15,0,0,0
1212,1749059675.238912,14,716.2511405955693,47.85841346813657,23.84010198212068,18.79051437089665,0.22652021255366414,121.19999999999739,0,3,44.88137752038092,0.41279172420328225,1e-15,0,0,0
1212,1749059675.238912,15,184.37276144867695,11.340416921924032,41.04109802856212,69.42305792129976,0.28236768312456684,121.19999999999739,0,1,52.10532599336562,0.4279108053086014,1e-15,0,0,0
1212,1749059675.238912,16,240.10013055020602,175.5899720668457,34.05358358742666,72.10493070982042,0.9882306290955664,121.19999999999739,0,1,39.553811814250636,0.6543729206623548,1e-15,0,0,0
1212,1749059675.238912,17,112.57923469350666,536.7532263933018,25.22546412796401,94.45044998715028,0.7812795345656489,121.19999999999739,0,0,66.36876709522738,0.4652144461580231,1e-15,0,0,0
1212,1749059675.238912,18,352.66401053016153,232.9839935394287,22.351780568536398,90.23257620799937,1,121.19999999999739,0,1,39.94780213535613,0.39918248697620173,1e-15,0,0,0
